,artist_name,pop_artist,tot_followers,track_name,avail_mark,rel_date,pop_track,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,hit,featuring,search,rel_month,rel_day,week_day_out
8970,Various Artists,0,1244844,Summer in the Winter,178,2004-01-01,4,0.0693,0.714,253027,0.788,0.0,0.627,-8.746,0.26,165.995,4,0.603,0,0,Various Artists Summer in the Winter,1,1,3
8971,J. Cole,91,14055775,January 28th,178,2014-12-09,62,0.26,0.478,242813,0.546,0.0,0.0951,-8.59,0.354,79.237,4,0.373,0,0,J. Cole January 28th,12,9,1
8972,Various Artists,0,1244844,Slow Wind,178,2004-01-01,5,0.0727,0.699,224947,0.785,0.0,0.156,-3.694,0.0464,84.022,4,0.763,0,0,Various Artists Slow Wind,1,1,3
8973,"Juicy J, Wiz Khalifa & Ty Dolla $ign",0,9790,"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",162,2014-07-22,66,0.0111,0.596,206567,0.815,0.0,0.174,-5.668,0.0755,165.015,4,0.459,0,1,"Juicy J, Wiz Khalifa & Ty Dolla $ign Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",7,22,1
8974,EDM Tribe,8,161,Deep House Electronic Music,177,2013-11-15,6,1.6e-05,0.807,242231,0.498,0.92,0.11,-12.756,0.0947,117.001,4,0.475,0,0,EDM Tribe Deep House Electronic Music,11,15,4
8975,Lilly Wood and The Prick,66,228792,Prayer in C - Robin Schulz Radio Edit,152,2014-05-16,71,0.024,0.763,189413,0.875,5.41e-06,0.599,-5.797,0.0262,123.013,4,0.8,0,0,Lilly Wood and The Prick Prayer in C - Robin Schulz Radio Edit,5,16,4
8976,Various Artists,0,1244844,To Die Hating Them,177,2014-11-10,3,1.72e-05,0.64,330063,0.925,0.927,0.157,-7.547,0.24,133.144,4,0.549,0,0,Various Artists To Die Hating Them,11,10,0
8977,ZHU,74,707494,Cocaine Model,3,2014-09-11,62,0.251,0.786,255093,0.706,0.213,0.142,-6.212,0.0537,120.011,4,0.313,0,0,ZHU Cocaine Model,9,11,3
8978,Various Artists,0,1244844,Ushio - Emotional Intro Mix,178,2015-02-02,6,0.000376,0.463,564150,0.943,0.708,0.0699,-5.371,0.0535,137.999,4,0.0378,0,0,Various Artists Ushio - Emotional Intro Mix,2,2,0
8979,New Medicine,56,50006,Fire Up The Night,178,2014-08-22,62,0.0601,0.599,179240,0.945,0.0,0.309,-4.604,0.0695,84.996,4,0.676,0,0,New Medicine Fire Up The Night,8,22,4
8980,Armin van Buuren,79,3891275,Victims (Mix Cut) - Original Mix,2,2014-12-19,2,4.86e-05,0.404,105093,0.997,0.921,0.362,-6.522,0.0556,137.02,4,0.447,0,0,Armin van Buuren Victims (Mix Cut) - Original Mix,12,19,4
8981,Rick Ross,83,4988040,The Devil Is A Lie,174,2014-01-01,61,0.00169,0.68,310667,0.83,0.0,0.382,-3.922,0.0897,102.91,4,0.638,0,0,Rick Ross The Devil Is A Lie,1,1,2
8982,Armin van Buuren,79,3891275,Remember This (Mix Cut) - Mark Sherry Remix,2,2014-12-19,2,4.31e-05,0.375,51053,0.975,0.965,0.194,-6.654,0.0586,134.013,4,0.764,0,0,Armin van Buuren Remember This (Mix Cut) - Mark Sherry Remix,12,19,4
8983,Night Lovell,75,965818,Deira City Centre,178,2014-12-21,67,0.0027,0.677,196827,0.655,0.276,0.162,-5.541,0.0433,100.119,4,0.146,0,0,Night Lovell Deira City Centre,12,21,6
8984,Armin van Buuren,79,3891275,Quantum (Mix Cut) - Original Mix,2,2014-12-19,3,5.02e-06,0.389,43960,0.955,0.896,0.63,-6.069,0.0487,131.031,4,0.162,0,0,Armin van Buuren Quantum (Mix Cut) - Original Mix,12,19,4
8985,Kendrick Lamar,89,17881889,i,174,2014-09-23,63,0.0208,0.755,231933,0.884,2.97e-06,0.248,-5.296,0.0638,121.927,4,0.897,0,0,Kendrick Lamar i,9,23,1
8986,Armin van Buuren,79,3891275,Blackout (Mix Cut) - Original Mix,2,2014-12-19,2,0.000334,0.358,84707,0.99,0.986,0.355,-5.194,0.046,136.026,4,0.751,0,0,Armin van Buuren Blackout (Mix Cut) - Original Mix,12,19,4
8987,Andy Mineo,67,471576,You Can't Stop Me,177,2014-01-28,61,0.046,0.77,239962,0.826,0.0,0.266,-4.615,0.159,145.984,4,0.462,0,0,Andy Mineo You Can't Stop Me,1,28,1
8988,Armin van Buuren,79,3891275,Propaganda (Mix Cut) - Original Mix,2,2014-12-19,3,8.05e-06,0.432,59533,0.907,0.964,0.435,-6.899,0.0601,128.954,4,0.579,0,0,Armin van Buuren Propaganda (Mix Cut) - Original Mix,12,19,4
8989,Imagine Dragons,90,35206882,I’m So Sorry,3,2014-09-18,61,0.131,0.524,230200,0.679,0.0,0.201,-6.01,0.0565,142.588,4,0.37,0,0,Imagine Dragons I’m So Sorry,9,18,3
8990,Armin van Buuren,79,3891275,Red And White (Mix Cut) - Original Mix,2,2014-12-19,3,3.09e-06,0.462,73871,0.953,0.966,0.235,-6.573,0.0373,130.0,4,0.449,0,0,Armin van Buuren Red And White (Mix Cut) - Original Mix,12,19,4
8992,Armin van Buuren,79,3891275,Explorer (Mix Cut) - Original Mix,2,2014-12-19,3,3.02e-05,0.447,94213,0.961,0.981,0.392,-5.984,0.0746,132.554,4,0.175,0,0,Armin van Buuren Explorer (Mix Cut) - Original Mix,12,19,4
8993,Bebe Rexha,84,6552280,I'm Gonna Show You Crazy,163,2014-12-19,64,0.0758,0.474,207775,0.537,0.0,0.316,-6.77,0.0649,90.103,4,0.335,0,0,Bebe Rexha I'm Gonna Show You Crazy,12,19,4
8994,Armin van Buuren,79,3891275,Destroyves (Mix Cut) - Original Mix,2,2014-12-19,2,4.87e-06,0.543,44284,0.928,0.958,0.112,-7.081,0.0587,129.984,4,0.783,0,0,Armin van Buuren Destroyves (Mix Cut) - Original Mix,12,19,4
8995,Sturgill Simpson,68,529179,Turtles All the Way Down,123,2014-05-13,58,0.306,0.553,188187,0.314,0.000578,0.104,-9.217,0.0396,91.7,4,0.585,0,0,Sturgill Simpson Turtles All the Way Down,5,13,1
8996,Armin van Buuren,79,3891275,Kepler (Mix Cut) - Original Mix,2,2014-12-19,2,0.000472,0.347,56493,0.997,0.985,0.338,-6.107,0.0745,135.978,4,0.67,0,0,Armin van Buuren Kepler (Mix Cut) - Original Mix,12,19,4
8998,Armin van Buuren,79,3891275,This Time (Mix Cut) - Wach Remix,2,2014-12-19,2,1.62e-05,0.461,84080,0.995,0.53,0.309,-5.495,0.191,136.954,4,0.296,0,0,Armin van Buuren This Time (Mix Cut) - Wach Remix,12,19,4
8999,Taylor Swift,96,42030616,You Are In Love,2,2014-10-27,58,0.707,0.474,267107,0.48,0.000108,0.0903,-8.894,0.0622,170.109,4,0.319,0,0,Taylor Swift You Are In Love,10,27,0
9000,Armin van Buuren,79,3891275,No Frontiers (Mix Cut) - Original Mix,2,2014-12-19,3,0.000896,0.501,73307,0.96,0.00694,0.634,-5.465,0.0403,131.029,4,0.593,0,0,Armin van Buuren No Frontiers (Mix Cut) - Original Mix,12,19,4
9001,Gucci Mane,83,3918754,Semi On Em,178,2014-10-31,60,0.0303,0.842,170635,0.5,0.0,0.106,-8.732,0.358,135.018,4,0.337,0,0,Gucci Mane Semi On Em,10,31,4
9002,Armin van Buuren,79,3891275,Falling Back (Mix Cut) - Extended Mix,2,2014-12-19,3,3.94e-05,0.667,110030,0.921,0.000223,0.524,-5.577,0.0913,129.99,4,0.73,0,0,Armin van Buuren Falling Back (Mix Cut) - Extended Mix,12,19,4
9003,Cyndi Lauper,73,1692126,Girls Just Want to Have Fun,178,2014-03-28,67,0.214,0.707,238120,0.788,0.000571,0.308,-5.269,0.0333,120.465,4,0.746,0,0,Cyndi Lauper Girls Just Want to Have Fun,3,28,4
9004,Armin van Buuren,79,3891275,Fair Game (Mix Cut) - Extended Mix,2,2014-12-19,3,0.000794,0.618,43482,0.943,0.923,0.393,-5.047,0.0642,131.029,4,0.163,0,0,Armin van Buuren Fair Game (Mix Cut) - Extended Mix,12,19,4
9006,Armin van Buuren,79,3891275,For All Time (Mix Cut) - Extended Mix,2,2014-12-19,3,0.000107,0.475,95053,0.962,0.0281,0.317,-6.702,0.0777,135.055,4,0.533,0,0,Armin van Buuren For All Time (Mix Cut) - Extended Mix,12,19,4
9007,J Balvin,97,28958052,Ay Vamos,162,2014-09-16,69,0.157,0.718,226413,0.711,5.54e-05,0.1,-5.746,0.11,173.916,4,0.92,0,0,J Balvin Ay Vamos,9,16,1
9008,Armin van Buuren,79,3891275,Oblivion (Mix Cut) - Original Mix,2,2014-12-19,2,0.000528,0.436,56480,0.985,0.927,0.358,-6.286,0.176,135.97,4,0.265,0,0,Armin van Buuren Oblivion (Mix Cut) - Original Mix,12,19,4
9009,Various Artists,0,1244844,Meant to Be Yours,172,2014-06-10,62,0.514,0.505,205827,0.589,0.0,0.058,-6.916,0.0852,99.648,4,0.585,0,0,Various Artists Meant to Be Yours,6,10,1
9010,Armin van Buuren,79,3891275,RAMore (Mix Cut) - Original Mix,2,2014-12-19,2,2.19e-05,0.505,56040,0.957,0.373,0.341,-6.216,0.0861,136.946,4,0.203,0,0,Armin van Buuren RAMore (Mix Cut) - Original Mix,12,19,4
9011,Banda Los Recoditos,72,2894876,Me Sobrabas Tú,16,2014-09-02,67,0.698,0.729,181987,0.507,0.0,0.26,-4.94,0.0486,154.926,3,0.961,0,0,Banda Los Recoditos Me Sobrabas Tú,9,2,1
9012,Armin van Buuren,79,3891275,Dragon (Mix Cut) - Original Mix,2,2014-12-19,3,7.2e-05,0.559,73875,0.933,0.000599,0.289,-6.464,0.0552,129.983,4,0.836,0,0,Armin van Buuren Dragon (Mix Cut) - Original Mix,12,19,4
9013,G.R.L.,60,304754,Ugly Heart,178,2014-07-29,63,0.019,0.65,198307,0.786,0.0,0.323,-5.488,0.0463,124.96,4,0.446,0,0,G.R.L. Ugly Heart,7,29,1
9014,Armin van Buuren,79,3891275,For You (Mix Cut) - Original Mix,2,2014-12-19,3,0.011,0.51,59067,0.942,0.878,0.148,-7.194,0.061,129.975,4,0.927,0,0,Armin van Buuren For You (Mix Cut) - Original Mix,12,19,4
9015,Tim McGraw,77,3661936,Shotgun Rider,2,2014-01-01,58,0.126,0.468,235387,0.904,3.89e-06,0.165,-4.574,0.0494,167.998,4,0.7,0,0,Tim McGraw Shotgun Rider,1,1,2
9016,Armin van Buuren,79,3891275,Won't Let You Go (Mix Cut) - Ian Standerwick Remix,2,2014-12-19,2,1.08e-05,0.515,153053,0.979,0.000284,0.285,-6.461,0.267,137.911,4,0.396,0,0,Armin van Buuren Won't Let You Go (Mix Cut) - Ian Standerwick Remix,12,19,4
9017,Francesca Battistelli,59,477033,Holy Spirit,178,2014-04-22,59,0.00318,0.381,302577,0.532,0.0,0.098,-7.842,0.0372,143.774,4,0.1,0,0,Francesca Battistelli Holy Spirit,4,22,1
9018,Armin van Buuren,79,3891275,Running (Mix Cut) - Original Mix,2,2014-12-19,2,9.51e-06,0.421,113093,0.999,0.814,0.393,-6.262,0.063,139.003,4,0.933,0,0,Armin van Buuren Running (Mix Cut) - Original Mix,12,19,4
9020,Armin van Buuren,79,3891275,Save My Night (Mix Cut) - Original Mix,2,2014-12-19,3,9.09e-05,0.513,66410,0.948,0.952,0.106,-6.16,0.0386,129.987,4,0.693,0,0,Armin van Buuren Save My Night (Mix Cut) - Original Mix,12,19,4
9022,Armin van Buuren,79,3891275,Toca Me (Mix Cut) - Club Mix,2,2014-12-19,3,0.00273,0.572,57320,0.911,0.924,0.165,-6.688,0.0434,133.973,4,0.313,0,0,Armin van Buuren Toca Me (Mix Cut) - Club Mix,12,19,4
9023,Bobby Shmurda,67,1187146,Bobby Bitch,178,2014-10-14,61,0.0136,0.921,160383,0.525,0.0,0.313,-8.186,0.413,130.747,4,0.794,0,0,Bobby Shmurda Bobby Bitch,10,14,1
9024,Armin van Buuren,79,3891275,Sailing Airwaves (In Memory of Matt Trigle) [Mix Cut] - Original Mix,2,2014-12-19,2,4.94e-06,0.545,63533,0.999,0.925,0.348,-6.105,0.0814,135.981,4,0.426,0,0,Armin van Buuren Sailing Airwaves (In Memory of Matt Trigle) [Mix Cut] - Original Mix,12,19,4
9026,Armin van Buuren,79,3891275,Visions (Mix Cut) - Original Mix,2,2014-12-19,3,0.000177,0.54,53578,0.992,0.985,0.256,-5.248,0.0659,131.221,4,0.699,0,0,Armin van Buuren Visions (Mix Cut) - Original Mix,12,19,4
9027,Rebelution,70,673648,Count Me In,177,2014-06-10,58,0.0204,0.8,189613,0.661,0.000107,0.0687,-8.291,0.0304,92.015,4,0.59,0,0,Rebelution Count Me In,6,10,1
9028,Armin van Buuren,79,3891275,LAX (Mix Cut) - Original Mix,2,2014-12-19,2,1.13e-05,0.477,63520,0.987,0.991,0.129,-6.992,0.292,135.923,4,0.24,0,0,Armin van Buuren LAX (Mix Cut) - Original Mix,12,19,4
9029,Sturgill Simpson,68,529179,Long White Line,123,2014-05-13,58,0.144,0.579,241320,0.515,0.0123,0.0511,-7.342,0.03,88.434,4,0.654,0,0,Sturgill Simpson Long White Line,5,13,1
9030,Armin van Buuren,79,3891275,Frozen (Mix Cut) - Alex M.O.R.P.H. Remix,2,2014-12-19,2,3.03e-06,0.464,105853,0.996,0.935,0.258,-6.364,0.091,135.968,4,0.378,0,0,Armin van Buuren Frozen (Mix Cut) - Alex M.O.R.P.H. Remix,12,19,4
9031,Michael Cera,52,72315,Clay Pigeons,178,2014-08-14,61,0.97,0.292,186000,0.241,0.00989,0.105,-17.001,0.0428,172.175,4,0.441,0,0,Michael Cera Clay Pigeons,8,14,3
9032,Armin van Buuren,79,3891275,Ping Pong (Mix Cut) - Original Mix,2,2014-12-19,2,0.000198,0.492,96747,0.995,0.327,0.272,-5.401,0.25,138.265,4,0.365,0,0,Armin van Buuren Ping Pong (Mix Cut) - Original Mix,12,19,4
9034,Armin van Buuren,79,3891275,One Special Particle (Mix Cut) - Original Mix,2,2014-12-19,2,2.64e-06,0.46,69560,0.999,0.63,0.0544,-6.059,0.0429,138.002,4,0.481,0,0,Armin van Buuren One Special Particle (Mix Cut) - Original Mix,12,19,4
9036,Armin van Buuren,79,3891275,Power Of Elements (Mix Cut) - Extended Mix,2,2014-12-19,3,0.00816,0.629,57307,0.715,0.0,0.704,-6.779,0.332,134.076,4,0.389,0,0,Armin van Buuren Power Of Elements (Mix Cut) - Extended Mix,12,19,4
9037,Kenny Chesney,79,3524309,Save It for a Rainy Day,178,2014-09-22,58,0.0053,0.538,182213,0.775,0.0,0.0807,-5.48,0.0291,154.889,4,0.614,0,0,Kenny Chesney Save It for a Rainy Day,9,22,0
9038,Armin van Buuren,79,3891275,Rescue Me (Mix Cut) - Ian Standerwick Remix,2,2014-12-19,2,9.85e-06,0.383,98813,0.998,0.979,0.433,-5.868,0.0572,135.993,4,0.713,0,0,Armin van Buuren Rescue Me (Mix Cut) - Ian Standerwick Remix,12,19,4
9039,The Frights,59,149611,Tongues,178,2014-04-15,61,0.0165,0.258,189483,0.912,8.56e-05,0.219,-5.495,0.0731,97.236,4,0.479,0,0,The Frights Tongues,4,15,1
9040,Armin van Buuren,79,3891275,Inception (Mix Cut) - Original Mix,2,2014-12-19,2,0.00031,0.548,36920,0.945,0.929,0.113,-7.47,0.0421,129.913,4,0.924,0,0,Armin van Buuren Inception (Mix Cut) - Original Mix,12,19,4
9041,Jhené Aiko,82,4705103,Promises,156,2014-09-08,60,0.671,0.494,297493,0.471,4.19e-05,0.0699,-11.238,0.0699,80.367,3,0.219,0,0,Jhené Aiko Promises,9,8,0
9042,Armin van Buuren,79,3891275,Bloody Moon (Mix Cut) - Original Mix,2,2014-12-19,3,0.0344,0.512,44428,0.997,0.806,0.502,-5.868,0.079,130.911,4,0.599,0,0,Armin van Buuren Bloody Moon (Mix Cut) - Original Mix,12,19,4
9044,Armin van Buuren,79,3891275,Laily (Mix Cut) - Photographer Remix,2,2014-12-19,3,0.000148,0.42,107907,0.997,0.972,0.175,-5.784,0.0955,138.95,4,0.123,0,0,Armin van Buuren Laily (Mix Cut) - Photographer Remix,12,19,4
9045,Logic,85,5441357,Under Pressure,177,2014-10-21,61,0.239,0.701,559533,0.856,0.0,0.106,-5.465,0.219,83.982,4,0.563,0,0,Logic Under Pressure,10,21,1
9046,Armin van Buuren,79,3891275,Aerys (Mix Cut) - Original Mix,2,2014-12-19,2,0.00158,0.604,59042,0.999,0.968,0.301,-6.663,0.163,130.024,4,0.254,0,0,Armin van Buuren Aerys (Mix Cut) - Original Mix,12,19,4
9047,Keith Urban,77,4274694,Somewhere In My Car,2,2014-07-08,58,0.00546,0.588,195973,0.861,1.38e-05,0.0797,-5.531,0.0395,118.008,4,0.525,0,0,Keith Urban Somewhere In My Car,7,8,1
9048,Armin van Buuren,79,3891275,Eye 2 Eye (FSOE 350 Anthem) [Mix Cut] - Original Mix,2,2014-12-19,3,1.56e-06,0.364,84707,0.999,0.429,0.326,-6.458,0.0657,135.997,4,0.633,0,0,Armin van Buuren Eye 2 Eye (FSOE 350 Anthem) [Mix Cut] - Original Mix,12,19,4
9049,Florida Georgia Line,84,4404470,Confession,178,2014-10-14,59,0.106,0.549,190640,0.878,6.07e-05,0.176,-5.066,0.0358,104.98,4,0.44,0,0,Florida Georgia Line Confession,10,14,1
9050,Armin van Buuren,79,3891275,The Late Anthem (Way Too Late Mix) [Mix Cut] - Original Mix,2,2014-12-19,3,0.00211,0.567,58627,0.962,0.856,0.336,-6.618,0.043,131.031,4,0.258,0,0,Armin van Buuren The Late Anthem (Way Too Late Mix) [Mix Cut] - Original Mix,12,19,4
9051,One Direction,89,22445297,Fireproof,178,2014-11-17,67,0.00477,0.681,174080,0.864,0.0,0.122,-3.276,0.0301,132.929,4,0.921,0,0,One Direction Fireproof,11,17,0
9052,Armin van Buuren,79,3891275,Terraforming (Mix Cut) - Original Mix,2,2014-12-19,2,2.78e-06,0.388,56467,0.964,0.937,0.303,-6.791,0.0632,135.974,4,0.288,0,0,Armin van Buuren Terraforming (Mix Cut) - Original Mix,12,19,4
9054,Armin van Buuren,79,3891275,Nubia (Mix Cut) - Extended Mix,2,2014-12-19,2,4.56e-06,0.456,56480,0.988,0.896,0.0895,-5.736,0.0448,136.018,4,0.87,0,0,Armin van Buuren Nubia (Mix Cut) - Extended Mix,12,19,4
9055,Jon Pardi,75,1260739,Up All Night,178,2014-01-01,59,0.185,0.549,209640,0.713,0.0,0.112,-4.935,0.0306,162.989,4,0.463,0,0,Jon Pardi Up All Night,1,1,2
9056,Armin van Buuren,79,3891275,New Horizons (A State Of Trance 650 Anthem) [Mix Cut] - Original Mix,2,2014-12-19,2,0.00025,0.517,43375,0.95,0.981,0.325,-5.694,0.179,132.995,4,0.726,0,0,Armin van Buuren New Horizons (A State Of Trance 650 Anthem) [Mix Cut] - Original Mix,12,19,4
9057,Jhené Aiko,82,4705103,Blue Dream,158,2014-09-08,60,0.506,0.586,217027,0.404,0.165,0.0821,-11.94,0.0494,133.901,4,0.369,0,0,Jhené Aiko Blue Dream,9,8,0
9058,Armin van Buuren,79,3891275,Games (Mix Cut) - Ian Standerwick Remix,2,2014-12-19,3,0.000422,0.492,63520,0.977,0.323,0.147,-8.936,0.0714,135.989,4,0.596,0,0,Armin van Buuren Games (Mix Cut) - Ian Standerwick Remix,12,19,4
9059,Jeezy,75,1885222,Seen It All,174,2014-09-02,59,0.135,0.711,207533,0.833,0.0,0.301,-4.818,0.154,106.094,4,0.545,0,0,Jeezy Seen It All,9,2,1
9060,Armin van Buuren,79,3891275,Valyrian (Mix Cut) - Original Mix,2,2014-12-19,3,9.41e-06,0.484,70093,0.972,0.963,0.345,-7.329,0.0611,136.958,4,0.596,0,0,Armin van Buuren Valyrian (Mix Cut) - Original Mix,12,19,4
9061,Azealia Banks,68,752824,212,178,2014-11-07,68,0.0123,0.846,204957,0.772,0.000106,0.0769,-5.735,0.259,125.998,4,0.622,0,0,Azealia Banks 212,11,7,4
9062,Armin van Buuren,79,3891275,Stole The Sun (Mix Cut) - Allen & Envy Remix,2,2014-12-19,2,0.000238,0.501,126120,0.996,0.0386,0.361,-4.896,0.0563,136.968,4,0.501,0,0,Armin van Buuren Stole The Sun (Mix Cut) - Allen & Envy Remix,12,19,4
9063,Taylor Swift,96,42030616,All You Had To Do Was Stay,2,2014-10-27,58,0.00196,0.602,193293,0.735,4.77e-05,0.105,-5.778,0.0337,96.969,4,0.472,0,0,Taylor Swift All You Had To Do Was Stay,10,27,0
9064,Armin van Buuren,79,3891275,Purity (Mix Cut) - Sneijder Remix,2,2014-12-19,2,5.92e-06,0.397,97373,0.996,0.968,0.403,-6.3,0.0697,137.987,4,0.133,0,0,Armin van Buuren Purity (Mix Cut) - Sneijder Remix,12,19,4
9065,Romeo Santos,85,13054825,Cancioncitas de Amor,178,2014-02-25,69,0.574,0.783,237093,0.781,0.0,0.323,-3.079,0.0419,125.9,4,0.771,0,0,Romeo Santos Cancioncitas de Amor,2,25,1
9066,Armin van Buuren,79,3891275,Marathon (Mix Cut) - Simon O'Shine Mix,2,2014-12-19,2,2.13e-05,0.408,84053,1.0,0.942,0.499,-5.312,0.0788,137.007,4,0.589,0,0,Armin van Buuren Marathon (Mix Cut) - Simon O'Shine Mix,12,19,4
9067,Ty Dolla $ign,89,3860195,Paranoid (feat. B.o.B),163,2014-01-21,59,0.00888,0.858,216520,0.398,0.0,0.112,-11.306,0.0598,97.476,4,0.258,0,1,Ty Dolla $ign Paranoid (feat. B.o.B),1,21,1
9068,Armin van Buuren,79,3891275,Shelter (Mix Cut) - Photographer Remix,2,2014-12-19,3,0.000266,0.248,112133,0.989,0.65,0.697,-6.66,0.0849,135.248,4,0.324,0,0,Armin van Buuren Shelter (Mix Cut) - Photographer Remix,12,19,4
9069,La Arrolladora Banda El Limón De Rene Camacho,78,4285773,Ya Te Perdí La Fe,176,2014-12-15,67,0.722,0.757,147053,0.512,1.23e-06,0.0682,-6.249,0.0516,149.888,3,0.97,0,0,La Arrolladora Banda El Limón De Rene Camacho Ya Te Perdí La Fe,12,15,0
9070,Armin van Buuren,79,3891275,Lekker (Mix Cut) - Original Mix,2,2014-12-19,3,1.73e-06,0.437,44009,0.937,0.996,0.245,-6.9,0.0406,130.547,4,0.712,0,0,Armin van Buuren Lekker (Mix Cut) - Original Mix,12,19,4
9072,Armin van Buuren,79,3891275,Empire Of Hearts (Mix Cut),2,2014-12-19,3,5.43e-05,0.434,71640,0.988,0.972,0.148,-6.396,0.0833,134.0,4,0.289,0,0,Armin van Buuren Empire Of Hearts (Mix Cut),12,19,4
9073,Plan B,77,1333667,Fanática Sensual,6,2014-08-25,65,0.0937,0.793,240320,0.853,0.0,0.085,-3.655,0.0477,164.022,4,0.906,0,0,Plan B Fanática Sensual,8,25,0
9074,Armin van Buuren,79,3891275,In Spite Of Everything (Mix Cut) - Original Mix,2,2014-12-19,2,1.1e-06,0.342,97973,0.999,0.987,0.345,-6.011,0.0444,136.019,4,0.88,0,0,Armin van Buuren In Spite Of Everything (Mix Cut) - Original Mix,12,19,4
9075,Ariel Camacho y Los Plebes Del Rancho,69,2598333,El Karma,178,2014-09-23,63,0.694,0.687,195136,0.484,7.12e-05,0.0931,-6.511,0.0325,94.966,3,0.815,0,0,Ariel Camacho y Los Plebes Del Rancho El Karma,9,23,1
9076,Armin van Buuren,79,3891275,Bittersweet (Mix Cut) - Temple One Remix,2,2014-12-19,2,2.78e-06,0.48,56893,0.995,0.975,0.42,-6.27,0.169,134.981,4,0.296,0,0,Armin van Buuren Bittersweet (Mix Cut) - Temple One Remix,12,19,4
9077,Set It Off,70,672062,Why Worry,48,2014-10-14,59,0.0376,0.667,199253,0.908,0.0,0.145,-5.004,0.0514,105.011,4,0.656,0,0,Set It Off Why Worry,10,14,1
9078,Armin van Buuren,79,3891275,Hystereo (Mix Cut) - Original Mix,2,2014-12-19,2,2.42e-06,0.441,64000,0.936,0.254,0.42,-5.219,0.0821,134.947,4,0.494,0,0,Armin van Buuren Hystereo (Mix Cut) - Original Mix,12,19,4
9079,The Growlers,65,505179,Going Gets Tough,36,2014-09-23,58,0.225,0.501,208613,0.769,0.0,0.109,-6.257,0.0326,162.047,4,0.737,0,0,The Growlers Going Gets Tough,9,23,1
9080,Armin van Buuren,79,3891275,Next Level (Mix Cut) - Original Mix,2,2014-12-19,2,2.3e-05,0.452,97400,0.998,0.874,0.349,-5.437,0.0812,137.983,4,0.271,0,0,Armin van Buuren Next Level (Mix Cut) - Original Mix,12,19,4
9081,Romeo Santos,85,13054825,Hilito,178,2014-02-25,68,0.346,0.872,234760,0.726,0.0,0.114,-3.513,0.0324,117.012,4,0.875,0,0,Romeo Santos Hilito,2,25,1
9082,Armin van Buuren,79,3891275,Say My Name (Mix Cut) - Alex M.O.R.P.H. Remix,2,2014-12-19,2,0.000478,0.453,110493,0.978,0.588,0.268,-6.147,0.0709,139.004,4,0.356,0,0,Armin van Buuren Say My Name (Mix Cut) - Alex M.O.R.P.H. Remix,12,19,4
9083,Eric Church,78,3066199,Give Me Back My Hometown,178,2014-01-01,58,0.506,0.621,252493,0.676,0.0675,0.0825,-7.808,0.0303,104.008,4,0.482,0,0,Eric Church Give Me Back My Hometown,1,1,2
9084,Armin van Buuren,79,3891275,Howl At The Moon (Mix Cut) - Solarstone Retouch,2,2014-12-19,2,1.29e-05,0.388,84707,0.989,0.932,0.148,-7.29,0.0806,136.015,4,0.297,0,0,Armin van Buuren Howl At The Moon (Mix Cut) - Solarstone Retouch,12,19,4
9085,Cartel De Santa,80,8216925,Si Te Vienen a Contar,177,2014-08-05,71,0.341,0.734,219573,0.663,0.0,0.649,-6.279,0.309,166.846,4,0.845,0,0,Cartel De Santa Si Te Vienen a Contar,8,5,1
9086,Armin van Buuren,79,3891275,Underworld (Mix Cut) - Original Mix,2,2014-12-19,2,2.03e-05,0.468,64467,0.98,0.989,0.523,-5.12,0.45,133.957,4,0.0617,0,0,Armin van Buuren Underworld (Mix Cut) - Original Mix,12,19,4
9088,Armin van Buuren,79,3891275,Sound Of The Drums (Mix Cut) - Bobina Remix,2,2014-12-19,2,0.00102,0.507,116839,0.95,0.497,0.0774,-6.741,0.0385,131.228,4,0.597,0,0,Armin van Buuren Sound Of The Drums (Mix Cut) - Bobina Remix,12,19,4
9089,Jon Pardi,75,1260739,What I Can't Put Down,178,2014-01-01,58,0.0376,0.573,203373,0.614,0.0,0.0684,-4.209,0.0253,159.891,4,0.701,0,0,Jon Pardi What I Can't Put Down,1,1,2
9090,Armin van Buuren,79,3891275,Asylum (Mix Cut) - Original Mix,2,2014-12-19,2,0.00015,0.43,42052,0.984,0.889,0.368,-5.789,0.0537,133.981,4,0.675,0,0,Armin van Buuren Asylum (Mix Cut) - Original Mix,12,19,4
9091,G-Eazy,83,4889896,Let's Get Lost (feat. Devon Baldwin),176,2014-06-20,60,0.103,0.671,240680,0.672,3.98e-05,0.074,-9.188,0.12,117.96,4,0.186,0,1,G-Eazy Let's Get Lost (feat. Devon Baldwin),6,20,4
9092,Armin van Buuren,79,3891275,Around The Garden (Mix Cut) - Original Mix,2,2014-12-19,3,0.000574,0.458,42960,0.992,0.948,0.526,-5.653,0.0638,134.034,4,0.717,0,0,Armin van Buuren Around The Garden (Mix Cut) - Original Mix,12,19,4
9093,Casting Crowns,69,1418448,Just Be Held,178,2014-01-24,59,0.623,0.5,221080,0.658,0.0,0.159,-6.399,0.0345,76.088,4,0.27,0,0,Casting Crowns Just Be Held,1,24,4
