,Year,Title,Artist Name,Artist ID
5887,1979,b'Very Well',b'Wailing Souls',b'AR0DSOO1187B9B855E'
5888,1993,b'Village Attack/ The Arrest',b'Kitaro',b'AR6AGJV1187FB504BA'
5889,0,b'Heart it Races (Frank Tetaz Remix)',b'Architecture In Helsinki',b'ARIW1BH1187FB4C94A'
5890,0,b'Talk Like POP',b'Melt Banana',b'ARNUPIM11F4C83BD4D'
5891,0,b'Alkohol',b'SKOLD vs. KMFDM',b'ARZDUML1187B9AD101'
5892,2006,b'Complain',b'Ayo',b'ARN03F71187FB4E3F4'
5893,2009,b'Daydreaming [Jakwob Remix]',b'Kid Sister',b'ARJ9B1V1187FB4DD1F'
5894,0,"b""L'insidieuse (Live)""",b'Richard Galliano',b'ARWI6LR1187FB46E9F'
5895,1983,b'Let Me Show You [I Just Want To Make You Smile]',b'Marcus Miller',b'ARGEKDX1187FB3A5BF'
5896,0,b'Forbidden Fruit',b'Pursuit Of Happiness',b'ARFK98R1187B9B0552'
5897,2001,b'Everchanging',b'Rise Against',b'ARZWK2R1187B98F09F'
5898,2005,b'Too much informa',b'Sizzla',b'ARNNQ9E1187FB3C82F'
5899,1994,b'So Hot',b'Helen Love',b'ARWSMC91187B9AD369'
5900,0,b'Youlan_ Lonely Orchid (solo guqin)',b'David Mingyue Liang',b'ARZAXOR11F4C83EB65'
5901,0,b'Deep Night/Softly As In A Morning Sunrise (Medley)',b'Terry Snyder',b'AR7UOUK1187B99078C'
5902,0,b'Monster For Music',b'Beatnuts',b'ARNQESK11F4C83FD6F'
5903,0,b'Dansende Foran Speilet',b'Mons Leidvin Takle',b'ARSS1OZ1187FB54440'
5904,1985,b'Ease',b'Public Image Ltd',b'ARDG9Z71187B997023'
5905,2007,b'Knocked Up',b'Kings Of Leon',b'ARF2EHS1187B994F4E'
5906,0,b'Ven Conmigo/Perdoname (Live)',b'Selena',b'AROF4LP1187FB41C51'
5907,0,"b""If You'd Only Talk To Me (Bonus Track)""",b'Claire Hamill',b'ARCP8YG1187B997D72'
5908,0,b'Librado Maldonado',b'Los Originales De San Juan',b'ARP07GD1187B9B9DA4'
5909,2005,b'Dark Angel',b'Precious Bryant',b'AR858UO1187FB437B4'
5910,2010,b'Walls And Cannonballs (Album)',b'Sister Hazel',b'AREPD8D1187FB3F5BC'
5911,1983,b'Trouble In The City',b'J.J. Cale',b'AR93D4D1187FB3ACAD'
5912,1982,b'Crass Commercialism',b'Black Flag',b'ARQ76LG1187B9ACD84'
5913,2002,b'No Unexpected Guests',b'John Frizzell',b'ARFZSPU1187B9B5BA9'
5914,2005,b'Taste Of Dis (Explicit Version)',b'Brooke Valentine',b'AR8LMZM1187B9A8160'
5915,2006,b'Prvni vesela',b'Krystof',b'AREUYDJ1187B9BA040'
5916,2002,b'Bloody Pig Pile (Live)',b'Dropkick Murphys',b'ARD2NDU1187B99B615'
5917,0,b'Misanthrope',b'Extasick',b'ARZGMLE11F4C840C9D'
5918,0,b'Saturday Night Is The Loneliest Night In The Week',b'Jeanie Lambe & The Danny Moss Quartet',b'ARFAGIR1187B997EA1'
5919,0,b'CHAOS INTRO',b'State of Chaos',b'ARZCEOJ1187B9A91C0'
5920,0,b'As My Fire Flies',b'Pat Travers',b'ARYCP7D1187B99516B'
5921,0,"b""Le Presbyt\xc3\xa8re n'a rien perdu de son Charme""",b'Philippe Sarde',b'ARWNRBH1187B9B7E68'
5922,0,b'Chains Chains (Live In Hammersmith)',b'UFO',b'AROATPL1187FB48E12'
5923,0,b'A Mi No Me Importa',b'Nelson Ned',b'AR6C8EJ1187FB3F473'
5924,0,b'We Wish You A Merry Christmas',b'SNOWPATROL',b'ARVN9FZ1187FB393F1'
5925,0,b'Brighton by the Sea',b'Jason Miles',b'AR0LVFQ1187B9A84E0'
5926,2003,b'Ven Morena',b'Orquesta Arag\xc3\xb3n',b'ARRVUWA1187B9A0FE2'
5927,2002,b'The Date (Remix By Ana Rago)',b'Avril - Remix By Ana Rago',b'ARBXIDR1187B9AB77E'
5928,1991,b'B\xc3\xb6se',b'Die Fantastischen Vier',b'ARMD6JB1187FB3B0E7'
5929,2007,b'BYOB (Explicit Album Version)',b'Yung Joc',b'AROHMXL1187B9AF4B2'
5930,2004,b'Ass Attack (Four Tet Remix)',b'Hot Chip',b'ARWA8AH1187FB3FC84'
5931,1981,b'Canta Brasil',b'Gal Costa',b'AR9JNFU1187B9B9868'
5932,2005,b'Old Times Sake',b'Shelby Lynne',b'ARA3VJJ1187FB3F5A6'
5933,0,b'Steamroller Blues',b'James Taylor',b'ARSF0K11187B9AF319'
5934,0,b'Heute',b'Der Moderne Man',b'ARFY8NV1187B9B1961'
5935,0,b'Wasted Love',b'Tora Tora',b'AR6C6VO1187FB4E267'
5936,2005,b'Eleanor Put Your Boots On',b'Franz Ferdinand',b'ARYVO9V1187B9B1FC6'
5937,0,b'A Day In The Life (Album Version)',b'Jeff Beck',b'ARHI20L1187FB4C997'
5938,2008,b'Sally In the Garden',b'Kathy Mattea',b'AR1DR0E1187FB48F61'
5939,0,b'Sous la Tour Eiffel',b'Taboo',b'ARZY28S1187FB40BAB'
5940,2009,b'The Joes Mobilize',b'Alan Silvestri',b'ARFFDZU1187FB50682'
5941,2009,b'Ammonite',b'Zeromancer',b'ARQDWBG1187B9891D7'
5942,0,b'Marca de Amor N\xc3\xa3o Sai',b'Sylvia Patricia',b'AR4PZLK1187B999B4E'
5943,2004,b'So Unhappy',b'Byther Smith',b'ARZ05QG1187FB3843E'
5944,2001,b'San Cristobal',b'Dusminguet',b'AR0693R1187FB59D32'
5945,2004,b'If I Ruled The World',b'Regina Belle',b'AR0AVIB1187FB37D01'
5946,0,b'I Got To Quit My Baby',b'Sunnyland Slim',b'ARFZNR41187B990AF7'
5947,1992,b'Kashmiri Love Song',b'Rudolph Valentino',b'ARBON001187B99BAD8'
5948,0,"b""Don't Cry_ Joe""",b'Gordon Jenkins',b'ARK82DC1187B9A1FEB'
5949,0,b'Your Amazing Grace (feat. Raul Mid\xc3\xb3n)',b'Marcus Miller',b'ARGEKDX1187FB3A5BF'
5950,0,b'Lobotomy',b'Chaotica',b'ARPGPI81187B98AEEA'
5951,0,b'To The Stars',b'Claire Hamill',b'ARCP8YG1187B997D72'
5952,0,b'Lie Down And Be Counted (2007 Digital Remaster)',b'Neil Innes',b'AR0NKFJ1187B9AF1FF'
5953,2005,b'Party Til The Cows Come Home',b'Elvin Bishop',b'ARJIWJH1187FB3F6B9'
5954,0,b'The tears I cried',b'Lara & The Gumbo Lickers',b'AR1KMPF1187B99AA98'
5955,2007,b'Into A Swan',b'Siouxsie',b'ARSTSEH121318C5B01'
5956,2008,b'Compulsory Resurrection',b'Abysmal Dawn',b'AR4CH531187FB4EA21'
5957,0,b'La Excursion',b'1. Futurologischer Congress',b'ARECPYG11C8A42B5BF'
5958,0,b'Big Balls And Cow Town',b'Asleep At The Wheel',b'AR0CDSK1187FB52ED6'
5959,2000,b'I Hold Your Hand In Mine [Live At Royal Albert Hall]',b'Tiny Tim',b'ARPBNLO1187FB3D52F'
5960,1999,b'Larger Than Life',b'Backstreet Boys',b'AR3JMC51187B9AE49D'
5961,0,b'Salt In NYC',b'Trafik',b'ARKULSX1187FB45F84'
5962,0,b'Baby Come To Me',b'Kenny G featuring Daryl Hall',b'AR9AWNF1187B9AB0B4'
5963,1993,b'Blessed Assurance',b'Glad',b'AR7ZKHQ1187B98DD73'
5964,0,b'Erica (2005 Digital Remaster)',b'Eddie Calvert',b'AREDBBQ1187B98AFF5'
5965,0,b'Den Pai Alo',b'Christos Dantis',b'AROGWRA122988FEE45'
5966,0,b'Knocked Out Of The Park',b'John Davis',b'ARQ9BO41187FB5CF1F'
5967,0,b'It Wont Be Christmas',b'David Martin',b'ARMBR4Y1187B9990EB'
5968,0,b'OAKtown',b'Casual',b'ARD7TVE1187B99BFB1'
5969,0,b'Wessex Loses a Bride',b'Nick Ingman;Gavyn Wright',b'ARI2JSK1187FB496EF'
5970,1999,"b""L' Envers Du D\xc3\xa9cor""",b'Richard Galliano',b'ARWI6LR1187FB46E9F'
5971,0,b'I Hate You',b'The Stolen Minks',b'ARQZTGO11E8F5C0768'
5972,2006,b'From The Blind (LP Version)',b'Daath',b'AR08GQF1187B98E316'
5973,0,b'Song For Mom (LP Version)',b'STEVE CAMP',b'ARABFU01187FB46712'
5974,2007,b'Shameless',b'All Time Low',b'ARJV0U41187B9AB715'
5975,1998,b'Little Sister',b'Debbie Davies',b'AR7OCK81187B98D1F1'
5976,1967,"b""Just A Little Lovin' (Will Go A Long Way)""",b'Eddy Arnold',b'AR14CJ91187FB3A994'
5977,1993,b'Quiet Time',b'Regina Belle',b'AR0AVIB1187FB37D01'
5978,0,b'All Over Me',b'Jay Tee & Baby Bash',b'ARF88UQ1187FB5A3E9'
5979,0,b'And I Love You So',b'Brian Dullaghan',b'AR502DZ1187B98F8E1'
5980,2007,b'Panda Bear',b'Owl City',b'AR0WLH6119B8669027'
5981,1999,b'Turning Away',b'Mary Black',b'AR82GTS1187FB5662F'
5982,0,b'Metal from Hell...22nd Century',"b""Satan's Host""",b'AR2EHC11187B9AD895'
5983,2008,b'Rollercoaster Ride',b'Aaron Watson',b'ARBZHTB1187FB3A725'
5984,0,b'The Girl I Find (LP Version)',b'The Impressions',b'ARCT5P61187FB3D950'
5985,0,b'Flores Negras',b'Barbarito Diez',b'ARA373P1187B9A74C7'
5986,0,b'Hawaiian Chimes',b'Leonard Kwan',b'ARN5BHA1187B99E072'
5987,2005,b'Suffocating Under Words Of Sorrow (What Can I Do)',b'Bullet For My Valentine',b'ARM7C1Q1187FB471C8'
5988,0,b'I\x19m Moving On',b'The Hit Factory',b'ARYHTYH11EBCD7C884'
5989,1999,"b""L'accord\xc3\xa9oniste""","b""Les Hurlements D'leo""",b'ARW040W1187FB51082'
5990,2000,b'Tumba Tumba',b'Charanga Forever',b'ARQ7XJG1187B991CEC'
5991,0,b'Turn Around',b'True Believers',b'ARUZL121187FB4B42D'
5992,2009,b'Hex Breaker',b'Taint',b'AREJO121187B995676'
5993,0,"b""Why don't you eat where you slept last night ?""",b'Zuzu Bollin',b'AR7S48C1187B99711E'
5994,2004,b'The Melting Moon (Edit)',b'VHS Or Beta',b'AR5WPYF1187B9B40DA'
5995,0,b'Rain / Ekoln',b'Olov Johansson_ Catriona Mckay',b'ARYWU5F1187B9A77BE'
5996,0,b'Korrupted - Remix',b'Tha Chamba',b'ARIFTCD11F4C84086D'
5997,0,b'Sex Objekt',b'Jack Orsen & Taktlo$$',b'AR6BIWA1187B9ABAE8'
5998,2004,b'A La Memoria Del Muerto',b'Fruko Y Sus Tesos',b'ARHEQ501187FB4F898'
5999,0,b'Mother',b'Circular',b'ARX0IEI1187FB4FF4B'
6000,1995,"b""Sayin' Dope""",b'The Bucketheads',b'AR19GQN1187FB3ACF5'
6001,0,"b""I'm Sitting Here Waiting""",b'Eddie Boyd',b'ARR8AIK1187B9A0BCE'
6002,0,b'My Bonnie Lies Over the Ocean',b'Kinky',b'ARM9Q581187B98E984'
6003,1996,b'Now You Know',b'The Real Kids',b'AR3752L1187FB4B67E'
6004,2006,b'As Diehard As They Come (Album Version)',b'Hatebreed',b'ARPKATM1187B9B76E6'
6005,0,"b""When The World Is Running Down_ You Make The Best Of What's Still Around""",b'The Police',b'ARIPLUN1187B99B9F9'
6006,2005,b'Reason With The Beast',b'Shriekback',b'AR37ILI1187B98E27B'
6007,2006,b'So Jah Seh',b'Jackie Edwards',b'ARIHI8H1187B9B0058'
6008,0,b'Joy In The Journey (The Final Word Album Version)',b'Michael Card',b'ARHO1WI1187B98CB84'
6009,2003,b'Stronger Than Me',b'Amy Winehouse',b'ARWD25M1187FB4C563'
6010,2009,b'Only For The Young',b'George Lopez',b'ARYF20K1187B9B76BD'
6011,0,b'Medley Le\xc3\xafla Chico',b'Leila Chicot',b'ARR9XHK1187FB3894D'
6012,1995,b'The Hustle',b'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack',b'AR82DJK1187B991107'
6013,1999,"b""Warrior's Quest""",b'Ensiferum',b'ARUWB5W1187B98D7A1'
6014,2006,b'Anti Geroi',b'Azis',b'ARMUC731187B9A172D'
6015,0,b'Chorinho Pra Ele (Live)',b'Richard Galliano',b'ARWI6LR1187FB46E9F'
6016,0,b'Serene',b'The Cosmosamatics',b'ARD88QA119B3403A02'
6017,0,"b""T'as 16 ans demain""",b'Les Hou-Lops',b'ARRESZG1187B9A3FBF'
6018,2004,b'Italian For Goodbye (skit)',b'The Pharcyde',b'AR82DJK1187B991107'
6019,0,b'Lady Of Your Calibre',b'Gregory Isaacs',b'AR57Z841187B9B7D7D'
6020,0,b'Recorda-Me',b'Bobby Hutcherson',b'ARU9Q5Q1187FB3D6EB'
6021,0,b'Living Hell',b'Bitter End',b'AREVWGE1187B9B890A'
6022,2004,b'Harajuku Girls',b'Gwen Stefani',b'ARVBRGZ1187FB4675A'
6023,2008,b'City Slickers',b'Marc Shaiman',b'AR8IEZO1187B99055E'
6024,0,b'A Whiter Shade Of Pale (Live @ Fillmore West)',b'King Curtis',b'ARLTWXK1187FB5A3F8'
6025,0,b'Music is what we love',b'Wilks',b'AR051KA1187B98B2FF'
6026,2003,b'Intro',b'40 Grit',b'AR558FS1187FB45658'
6027,0,b'Der Kleine Dompfaff',b'Line Renaud',b'ARJIE2Y1187B994AB7'
6028,1994,b'The Ballad Of Sleeping Beauty',b'Sophie B. Hawkins',b'ARNF6401187FB57032'
6029,0,b'Midnight Star',b'Luna Orbit Project',b'ARULZCI1241B9C8611'
6030,0,b'Streets On Fire (Explicit Album Version)',b'Lupe Fiasco',b'ARPFHN61187FB575F6'
6031,2000,b'Prognosis',b'Steve Morse',b'ARWB3G61187FB49404'
6032,2003,b'Native Soul',b'Danilo Perez',b'AR0IAWL1187B9A96D0'
6033,0,b'Small World',b'Ethel Merman',b'AR2JD2Z1187B998A90'
6034,1998,b'Mayday',b'Natural Elements',b'ARPYBWQ1187B989C0D'
6035,1998,b'Lake Of Dreams',b'Lisa Lynne',b'ARU0HTX1187B98B4C6'
6036,2005,b'Swallow The Knife (Live) (Segue)',b'Story Of The Year',b'ARF6ZTO1187FB3684F'
6037,0,b'Truck Driving Man/Down In The Caribbean',b'Leon Russell & New Grass Revival',b'AR7TTCH1187FB3F95C'
6038,1999,b'Because Of You',b'Neil Sedaka',b'ARUE3AK1187B9AC923'
6039,1982,b'Hit The Lights',b'Metallica',b'ART5MUE1187B98C961'
6040,1999,b'Get It For Free',b'M\xc3\xb6tley Cr\xc3\xbce',b'AREGV3K1187B9AF614'
6041,0,"b""Don't Tell Me""",b'T-Bone',b'ARHUQUF1187FB382E6'
6042,1994,b'The Thrill Is Gone',b'Jude Taylor & His Burning Flames',b'ARBPXW61187B99D5D9'
6043,0,b'Karuna',b'Bill Douglas',b'ARBXBQR1187FB56FA5'
6044,0,b'Have You Seen Her',b'The Red Telephone',b'AR0WXWU1187B9AB33F'
6045,2007,b'Closing Scene',b'The Radio Dept.',b'AREKO1L1187B997EFE'
6046,0,b'Cancion Para Mi Muerte',b'Sui Generis',b'ARPNDSH1187B9B942F'
6047,0,b'Fuego Caliente',b'M.I.K.E.',b'ARO7FES1187B9A59BE'
6048,0,b'Lil Mama Getdown',b'DJ Spinn featuring Traxman',b'ARPOPBQ11F4C83D36D'
6049,2000,b'Slave To The Wage',b'Placebo',b'AR6892W1187B9AC71B'
6050,1999,b'Un Tipo Como Yo',b'Willie Rosario',b'AR9KWJK1187FB4A531'
6051,0,b'A Somber Wind from a Distant Shore (Album)',b'Canis Dirus',b'ARSKSFC1264D0E32F8'
6052,0,"b""I Can't Tame Wild Women""","b""Bill Boyd's Cowboy Ramblers""",b'ARJAZLO11F4C83B642'
6053,0,b'Megatrend',b'Rummage',b'ARIPQAE11F4C83B78A'
6054,1995,b'Pienso En Ti',b'Shakira',b'AR6PJ8R1187FB5AD70'
6055,0,b'Las Murallas De Jeric\xc3\xb3',b'David Summers',b'ARABTW91187FB3A73B'
6056,0,b'Little Timmy',b'Vickie Winans',b'ARMD0G81187B99A519'
6057,0,b'In The Name of the Father',b'Adr Lavey',b'ARUDPRC1257509BA98'
6058,0,"b""This Time I'll Be Sweeter""",b'Maysa',b'ARAHQDS1187FB55275'
6059,0,b'To Agalma',b'Antonis Remos',b'ARVAWTX1187B9A9990'
6060,0,b'Marcando El Ritmo Al Caminar',b'La Portuaria',b'AR1LQNB1187B9A6AE5'
6061,0,b'Only Do for Love',b'Cache Cache',b'AR5JR4O1187FB35F58'
6062,0,b'Damisela Encantadora',b'Percy Faith And His Orchestra',b'ARKXLIJ1187B9A4C54'
6063,2007,b'You Are My Memoir',b'Stars Like Fleas',b'AROBERX1187B9B437A'
6064,0,"b""Donizetti: Roberto Devereux: L'ore trascorrono...""",b'Gaetano Donizetti',b'AREDW1C1187B9ACAC2'
6065,0,b'Arrival',b'David Hudson',b'ARYKXSD1187B9A4DAD'
6066,0,b'Erica',b'Justin',b'ARZCXO91187FB53708'
6067,0,b'Whip It',b'DJ Slugo',b'ARCZ42S1187B98C0D7'
6068,0,b'You Can Always Come Home',b'Commissioned',b'ARGOLWM1187B98CEDE'
6069,0,b'Doctor Of Hearts (Album Version)',b'THE CHIFFONS',b'ARNUFGE1187B9B7881'
6070,0,b'La Vida En Rosa',b'S. Solis y Orquesta',b'ARITKAJ122BCFCA169'
6071,0,b'Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman)',b'Beenie Man Featuring Wyclef And Redman',b'ARVUN5F1187FB4CCC7'
6072,1974,b'Crying Time',b'Commander Cody And His Lost Planet Airmen',b'ARYV1OT1187B9B4C8E'
6073,0,b'Little Bitty Pretty One',b'Dee Clark',b'AR8WHEJ1187B98CDCA'
6074,2004,b'Citizen Of The Planet',b'Simon & Garfunkel',b'ARIWB161187B9AA1D5'
6075,0,b'The Blessing',b'Joi',b'AR95QS71187FB3F49A'
6076,2003,b'Shooting Stars',b'Cauterize',b'ARF0COO1187B99B9EF'
6077,2001,b'The Cookie Bakers of the Night',b'Laurie Berkner',b'ARC1CJB1187B99FCA4'
6078,2006,b'Ghost Town Rituals (Album Version)',b'Nights Like These',b'ARXIIEY1187FB44EAF'
6079,2008,b'Rattlesnake!',b'A Static Lullaby',b'ARQ05GM1187B990512'
6080,0,"b""Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)""",b'Tabu feat. Mitzib',b'AR1072G1187FB5B351'
6081,0,b'Disappeared',b'John Wesley_ John Wesley',b'AR1Y2PT1187FB5B9CE'
6082,0,"b""Un Peu D'Amour Et D'Amiti\xc3\xa9""",b'Maurice Larcange',b'AR6W9T51187B9A8B8E'
6083,0,b'Morning Glory',b'Oasis',b'ARBUOOR1187B997391'
6084,2000,b'Doppelg\xc3\xa4nger [Qliphothic Phantasmagoria]',b'Coph Nia',b'ARXN7S71187B9941BE'
6085,0,"b""I don't Want to Be Alone Tonight""",b'Jauida',b'ARRS5961187B99F9DE'
6086,2003,b'Tomorrow Gone',b'Stew',b'ARGC7FQ1187FB409CC'
6087,0,b'Rudolph The Red-Nosed Reindeer',b'John Davis & Emma Doyle',b'ARQ9BO41187FB5CF1F'
6088,1994,b'A Higher Place (Album Version)',b'Tom Petty',b'ARBEBBY1187B9B43DB'
6089,0,b'Wild Rose (Back 2 Basics Mix)',b'Bombay Rockers',b'AR36F9J1187FB406F1'
6090,2004,b'Jenny Take a Ride',b'Mitch Ryder',b'ARP6N5A1187B99D1A3'
6091,0,b'Got My Mojo Workin',b'Pucho & His Latin Soul Brothers',b'ARAGB2O1187FB3A161'
6092,0,b'Clementina Santaf\xc3\xa8',b'Gloriana',b'ARGCY1Y1187B9A4FA5'
6093,0,b'Get Your Head Stuck On Your Neck',b'Soul Mekanik',b'AREDL271187FB40F44'
6094,0,b'Sono andati? Fingevo di dormire',b'Montserrat Caball\xc3\xa9;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti',b'ARDR4AC1187FB371A1'
6095,2005,b'Ten Tonne',b'Chase & Status',b'AR62SOJ1187FB47BB5'
6096,0,b'Sonnerie lalaleul\xc3\xa9 hi houuu',b'Blingtones',b'ARGSAFR1269FB35070'
6097,0,b'Rumba De Barcelona',b'Los Manolos',b'AR7SMBG1187B9B9066'
6098,0,b'Loaded Like A Gun',b'Steel Rain',b'ARBGXIG122988F409D'
6099,0,b'Kutt Free (DJ Volume Remix)',b'Jinx',b'ARNNKDK1187B98BBD5'
6100,0,"b""Rakkauden satu - Histoire d'un Amour -""",b'Erkki Junkkarinen',b'ARIUQZL1187FB4303B'
6101,2000,b'Pero Me Acuerdo De T\xc3\xad',b'Christina Aguilera',b'AR0S7TA1187FB4D024'
6102,2006,b'The Illusionist',b'Scar Symmetry',b'ARBD4QW1187FB42153'
6103,2004,b'Urgence',b'Sonia Dersion',b'ARJAVK71187B989FEF'
6104,2005,b'God Bless You (Goddamn it)',b'A Static Lullaby',b'ARQ05GM1187B990512'
6105,2005,b'La Route Est Belle',b'Oztara',b'AR8QW7Y119B866993A'
6106,0,b'Trapped In Reality',b'Headhunter',b'ARVD9M11187FB49291'
6107,1993,"b""U Don't Hear Me Tho' (Street Mix)""",b'Rodney O & Joe Cooley',b'ARDQO721187FB3C6D9'
6108,2001,b'Terra',b'Luar Na Lubre',b'ARHBYTA1187FB3C812'
6109,0,b'Cry Baby',b'The Johnny Otis Orchestra',b'ARRHVVL1187B991E41'
6110,1971,"b""California Dreamin' (LP Version)""",b'Baby Huey & The Baby Sitters',b'ARVZPW91187FB4D73C'
6111,0,b'Have You Ever Seen The Rain',b'Creedence Clearwater Revived',b'ARLH4CH11C8A4173EC'
6112,0,b'Dumb Woman Blues',b'Elmore James',b'ART70HI1187B9A37BC'
6113,0,b'12 Seasons of Love',b'The Cosmosamatics',b'ARD88QA119B3403A02'
6114,0,b'Interlude',b'B.A.D.',b'ARCEOW71187B9A5A71'
6115,2006,b'Our Darkest Days',b'Eighteen Visions',b'ARV1ALU1187FB4D77E'
6116,0,b'Hear Me Lord (2001 Digital Remaster)',b'George Harrison',b'ARW9QSZ1187FB4B93E'
6117,1968,b'Courtyard',b'Bobbie Gentry',b'ARQXAUH1187B9BA010'
6118,2008,b'Undertow',b'Jackson United',b'AREP8KM1187B9A3A7B'
6119,2001,"b""Don't Let Go""",b'Weezer',b'AR633SY1187B9AC3B9'
6120,1963,b'Lonely Street',b'Boots Randolph',b'ARUF71J1187FB511C1'
6121,0,b'Letting You Back In',b'Rising Lion',b'ARCICZN11EB9C810B3'
6122,0,b'Everyone_ Everywhere_ Everytime',b'Greater Vision',b'ARC28SN1187B989049'
6123,1999,b'This Is NOT a Crass Song',b'Anti-Flag',b'ARUSOMY1187FB4D3B4'
6124,0,b'El ni\xc3\xb1o de la calle',b'Alfredo Guti\xc3\xa9rrez',b'ARARFT81187FB41EEA'
6125,0,b'What To Do Crying Waiting Hoping Learning The Game',b'Bobby Vee',b'ARBUHDB1187FB3E72C'
6126,2005,b'Imagination',b'Hysterie',b'ARYSHL01187B9AAEC7'
6127,2002,b'Something For The Pain',b'Robben Ford',b'AR7BMMV1187FB5B2D7'
6128,2001,b'Flashflood',b'Aesop Rock',b'AR6F6I21187FB5A3AA'
6129,0,b'Soul Searcher',b'Joe Lynn Turner',b'ARS6HDE1187B99CA29'
6130,0,b'Skeletons (Live Acoustic Version)',b'Rickie Lee Jones',b'ARXPE571187FB4AFD0'
6131,2006,b'Negativ Song',b'Headliners',b'AR5BLB01187FB57E99'
6132,1991,b'Ojos Gitanos',b'C\xc3\xb3mplices',b'ARGWFMR1187B98D0E7'
6133,0,b'Nubia (LP Version)',b'The Rascals',b'ARSYOWS1187FB41157'
6134,2006,b'Zolte Slonie',b'Kasia Stankiewicz',b'ARXY0SI1187B9B3064'
6135,0,b'Mira Nina',b'Emilio',b'ARMT23H1187B995083'
6136,2006,b'Drifting From Town To Town',b'Bobby Bland',b'ARDK5LC1187B9AB681'
6137,0,"b""You're My World""",b'Emilia',b'ARLZ2LD1187B9B17FD'
6138,0,b'Solamente Una Vez',b'Nana Caymmi',b'ARV6QHT1187FB5537A'
6139,2004,b'Sahti Waari',b'Turisas',b'ARNDBEM1187B9A2918'
6140,2006,b'Nina Nina',b'Ch\xc3\xa9co Feliciano And Joe King',b'ARDNW1B1187FB4ABBB'
6141,0,b'The Lords Prayer',b'Jane Winther',b'ARGAWJY11F50C50904'
6142,0,"b""Blake's Worried Blues""",b'Blind Blake',b'AR97EHA1187B98AD5F'
6143,0,b'Allein',b'UKW',b'ARQAXT91187B99103A'
6144,2006,b'Still There For Me',"b""Keb' Mo'""",b'ARO0QD41187FB3AB0A'
6145,2005,b'Feelings',b'Shy FX & T Power',b'AR8S3OI1187B9B92E4'
6146,2003,b'If You Love Me',b'Becky Baeling',b'ARXP9GE1187FB3ED0E'
6147,0,b'Canyon People (World)',b'R. Carlos Nakai',b'AREJ5K11187B993F5F'
6148,1999,b'Girls Against Boys (LP Version)',b'Vitamin C',b'ARNEJAG1187FB41600'
6149,2003,b'Beholder of Justice (Album Version)',b'Hatebreed (int License)',b'ARPKATM1187B9B76E6'
6150,0,b'Fui Mujer',b'Juan Carlos Baglietto',b'ARJRQL51187FB541AB'
6151,0,b'What is the best',b'Jah Legacy',b'ARJDWAF122ECCBD2C9'
6152,1996,b'Corner Stone',b'Bob Marley',b'ARAZCWP129462A97F1'
6153,2006,b'Welcome Into My World',b'Ayo',b'ARN03F71187FB4E3F4'
6154,0,b'Cave It In',b'Margaret Becker',b'ART1R9I1187B9B3324'
6155,2006,b'Unleashed',b'Warren Barfield',b'ARDDTL91187B9974A7'
6156,0,b'Mi Suegra',b'Conjunto Clasico',b'ARLHEM01187B9AFF5B'
6157,2005,b'Explorador',b'La Portuaria',b'AR1LQNB1187B9A6AE5'
6158,2009,b'Been Fighting Devilz',b'Snowgoons',b'ARA7EEC1187FB4C392'
6159,1993,b'Porque Me Gusta A Morir',b'Isabel Pantoja',b'ARUK0W21187B995456'
6160,0,b'Rio Grnade',b'Chanta Vielma',b'ARHNXXY11F4C84236F'
6161,2002,"b""Monsieur qui s'engraisse""",b'Mich\xc3\xa8le Bernard',b'ARKJKVO1187FB49D0A'
6162,0,b'So Glad',b'Chris Brown',b'ARXOTQH1187FB57084'
6163,1996,b'Ulcer Breakout',b'Butthole Surfers',b'ARPQ4Z01187FB3A736'
6164,0,"b'G\xc3\xa9n\xc3\xa9rique - ""le gendarme et les gendarmettes'",b'Raymond Lef\xc3\xa8vre',b'AR2BU3O1187B98EBDA'
6165,1986,b'Freaks (Album Version)',b'Soul Asylum',b'ARQXR6R1187FB46FD6'
6166,0,b'Val\xc3\xa9rie',b'Eric Demarsan',b'ARGCEOR1187B9A4E7D'
6167,2007,b'For Your Passion My Love',b'Aeoliah',b'ARFEV5S1187B99F2EA'
6168,0,"b""Ala Kaboo (Idjut Boy's H-Bar Mix)""",b'Sound 5',b'AROLWYT1187B990823'
6169,0,b'Lovers Lane Boogie',b'Johnny Otis',b'ARRHVVL1187B991E41'
6170,0,b'Awake IV',b'Space Opera',b'ARUG0QH1187B99613A'
6171,2005,b'Outro',b'Through the Eyes of the Dead',b'ART59BB1187FB3866E'
6172,0,b'Gillum Blues',b'Jazz Gillum',b'ARW4AGO1187FB4F107'
6173,0,b'Goodfellas',b'Neema',b'ARTQZKW11EB9C80B4C'
6174,0,b'Oceans Of Love (LP Version)',b'Jorgen Ingmann',b'ARSYWV7119B3403694'
6175,0,b'Having You There',b'Mississippi Mass Choir',b'ARIKE5O1187B997E73'
6176,2008,b'Naming Ceremony',b'Finest Dearest',b'ARGJL42119B8668D26'
6177,1981,b'Summer Nite',b'The Plasmatics',b'AREENKN1187B98F35D'
